"1c PieceRate","10c PieceRate","No Payment","4c PieceRate","Gift Exchange","Very Low Pay","1c RedCross","10c RedCross","1c 2Wks","1c 4Wks","Gain 40c","Loss 40c","Gain 80c","Prob.01 $1","Prob.5 2c","Social Comp","Ranking","Task Signif"
2029.16363636364,2125.62181818182,1533.75454545455,2121.53818181818,1591.03818181818,1876.99090909091,1945.19454545455,1911.98545454545,1952.59272727273,1973.08545454545,2111.54363636364,2133.51454545455,2176.56181818182,1899.82545454545,1985.71636363636,1852.84363636364,1731.68727272727,1694.69454545455
2064.87636363636,2168.96,1460.12545454545,2140.28181818182,1604.58181818182,1902.66909090909,1879.13454545455,1957.78727272727,1995.85272727273,1957.40181818182,2165.34909090909,2144.59454545455,2224.32363636364,1913.18363636364,1996.88181818182,1867.67636363636,1763.82727272727,1762.07818181818
2007.78727272727,2197.92727272727,1560.69272727273,2157.02727272727,1548.88,1864.29818181818,1907.02545454545,1983.29636363636,2038.73818181818,2008.99636363636,2167.38363636364,2157.59636363636,2207.62727272727,1913.91818181818,2020.26727272727,1821.66545454545,1765.36,1694.14
2026.75818181818,2131.60363636364,1546.23090909091,2161.48545454545,1585.90181818182,1855.36363636364,1894.59272727273,1952.58,1964.04909090909,1982.19636363636,2104.96909090909,2172.37454545455,2204.96,1887.81818181818,1985.77818181818,1809.81818181818,1698.54,1747.29272727273
2051.34909090909,2179.74181818182,1498.82909090909,2099.50727272727,1581.45636363636,1963.01454545455,1916.95636363636,1932.87818181818,2030.68181818182,2035.89272727273,2122.52363636364,2132.99454545455,2136.98545454545,1904.86181818182,1982.87090909091,1783.58545454545,1780.73818181818,1724.5
2022.71454545455,2186.94727272727,1514.16909090909,2205.44,1621.45818181818,1889.05090909091,1899.52181818182,1877.86545454545,2026.90727272727,1975.86,2138.59272727273,2133.14,2183.19818181818,1903.80181818182,1940.61818181818,1846.96909090909,1756.69818181818,1735.41272727273
2034.71818181818,2144.89090909091,1491.19090909091,2193.13636363636,1564.48545454545,1888.88545454545,1877.22363636364,1961.33454545455,2014.77818181818,2002.14545454545,2116.82909090909,2145.64,2208.81454545455,1906.71818181818,2013.53818181818,1861.17272727273,1801.14363636364,1679.73090909091
2051.83272727273,2218.07454545455,1530.30363636364,2136.53818181818,1551.44181818182,1841.08,1920.85090909091,1955.80727272727,1970.42181818182,1923.74545454545,2119.52727272727,2155.45636363636,2216.39272727273,1869.97272727273,1967.53272727273,1815.81636363636,1753.17454545455,1720.04363636364
2066.99090909091,2154.09818181818,1519.08363636364,2136.28363636364,1628.42545454545,1902.16727272727,1915.68727272727,1899.23454545455,1960.27090909091,1952.72727272727,2185.43272727273,2162.94909090909,2187.71818181818,1898.58363636364,1949.77636363636,1811.20545454545,1810.66181818182,1720.30545454545
2011.46545454545,2167.42727272727,1571.30909090909,2111.89818181818,1613.73454545455,1782.16909090909,1916.62909090909,1901.48909090909,2013.18181818182,1961.23454545455,2188.90909090909,2105.27454545455,2228.01818181818,1858.00909090909,1982.41090909091,1809.34,1825.06,1745.92363636364
2012.93636363636,2130.46909090909,1590.37090909091,2134.05454545455,1592.30363636364,1892.23636363636,1902.99818181818,1923.90909090909,2001.61454545455,1959.12,2140.31454545455,2137.22363636364,2213.12909090909,1935.05818181818,1989.56727272727,1817.80727272727,1749.67636363636,1747.97454545455
2018.21636363636,2184.54727272727,1573.03090909091,2106.53090909091,1634.18545454545,1898.13090909091,1895.57090909091,1957.84909090909,2013.16363636364,1977.77272727273,2180.70363636364,2158.36727272727,2182.16727272727,1882.27272727273,1945.48727272727,1895.62,1776.74,1714.88545454545
2046.98909090909,2201.63636363636,1519.90727272727,2142.70545454545,1602.00363636364,1910.88181818182,1906.85818181818,1963.76909090909,1992.90181818182,1991,2157.26,2137.25818181818,2181.64363636364,1866.74909090909,1962.38363636364,1862.48181818182,1742.43090909091,1706.73454545455
2046.06727272727,2167.55818181818,1536.70181818182,2165.52,1600.58,1935.94181818182,1893.48181818182,1927.68,1958.61818181818,1901.43272727273,2130.52909090909,2129.24727272727,2177.13818181818,1865.18727272727,2021.40727272727,1861.02,1776.50545454545,1759.31090909091
2056.20181818182,2164.42181818182,1533.37636363636,2117.31454545455,1610.44727272727,1870.07272727273,1876.73454545455,1875.97454545455,1972.89636363636,1965.72181818182,2106.95454545455,2133.94545454545,2171.72545454545,1898.43636363636,1979.46909090909,1840.56181818182,1755.40363636364,1777.41454545455
2029.94545454545,2192.68,1498.69454545455,2117.03636363636,1571.27818181818,1889.77818181818,1891,1940.92727272727,2006.34363636364,2015.96909090909,2106.73454545455,2177.91454545455,2175.95272727273,1922.05818181818,1992.40909090909,1885.71818181818,1738.97090909091,1733.78
2031.70363636364,2138.00181818182,1524.02363636364,2199.07090909091,1641.80363636364,1900.48727272727,1857.94181818182,1889.22909090909,1973.24727272727,1977.47636363636,2119.19636363636,2150.14363636364,2200.64181818182,1951.81818181818,1969.78,1873.10909090909,1740.06,1812.49818181818
1967.14181818182,2166.34545454545,1489.53818181818,2078.61090909091,1602.75090909091,1878.79272727273,1910.89272727273,1930.69090909091,1991.30909090909,1960.57454545455,2081.00545454545,2141.36727272727,2167.23818181818,1845.47818181818,1969.20909090909,1814.25272727273,1738.74727272727,1681.81090909091
2000.64545454545,2150.92909090909,1487.92363636364,2083.29818181818,1619.37454545455,1883.51818181818,1896.02363636364,1892.90727272727,1951.06,1933.55272727273,2145.62545454545,2126.41454545455,2183.70545454545,1859.55090909091,1938.80545454545,1830.11272727273,1769.91454545455,1761.50727272727
2004.12727272727,2179.15272727273,1529.82545454545,2148.00545454545,1565.49090909091,1868.08727272727,1886.35818181818,1913.84909090909,2010.84,1941.16363636364,2082.88727272727,2174.17636363636,2207.72727272727,1921.35272727273,1963.48909090909,1839.84727272727,1748.79818181818,1720.83818181818
1974.03090909091,2177.57090909091,1471.74181818182,2114.50727272727,1611.31818181818,1898.76727272727,1936.05090909091,1920.9,2048.64727272727,1977.32,2171.54909090909,2168.03818181818,2156.38727272727,1934.54909090909,1964.20909090909,1867.80181818182,1725.00909090909,1733.90909090909
2014.32181818182,2166.60181818182,1504.22545454545,2132.06,1581.58363636364,1865.05818181818,1898.65454545455,1911.23090909091,1986.13090909091,1977.92363636364,2152.84363636364,2159.19636363636,2200.01818181818,1892.44363636364,1954.91636363636,1857.78,1802.93454545455,1699.63636363636
1999.16181818182,2133.75636363636,1544.76363636364,2130.54909090909,1622.04545454545,1916.80545454545,1967.35818181818,1899.63818181818,1942.58727272727,2013.79818181818,2112.34181818182,2153.24363636364,2159.34727272727,1902.11818181818,1970.66181818182,1851.24181818182,1721.09636363636,1738.95272727273
2067.52727272727,2187.06909090909,1496.81454545455,2151.01090909091,1588.02545454545,1888.43818181818,1878.63272727273,1942.15272727273,2049.80727272727,1966.86545454545,2103.91818181818,2157.73818181818,2131.87090909091,1894.23818181818,1989.12545454545,1801.40545454545,1762.84909090909,1778.89636363636
2044.97636363636,2171.58181818182,1563.93636363636,2128.48545454545,1613.11818181818,1908.86727272727,1953.86909090909,1888.08545454545,1979.52,1980.92363636364,2179.18,2114.30727272727,2163.22545454545,1877.12,1953.18181818182,1813.64363636364,1768.32181818182,1721.79090909091
2038.36909090909,2123.39090909091,1536.36363636364,2117.61090909091,1602.20727272727,1905.64545454545,1920.33454545455,1926.68363636364,2022.52909090909,1950.10909090909,2146.05454545455,2155.44181818182,2221.58181818182,1885.62181818182,1954.98545454545,1825.47818181818,1828.90909090909,1737.40181818182
2085.89272727273,2171.26727272727,1588.08909090909,2093.80181818182,1587.17818181818,1880.70909090909,1912.21454545455,1924.92181818182,1989.98727272727,1974.09818181818,2175.45090909091,2133.61818181818,2183.27272727273,1900.56181818182,1959.11818181818,1843.64363636364,1763.71636363636,1800.20727272727
2064.84,2155.58545454545,1529.26,2173.95636363636,1590.18909090909,1908.26727272727,1897.21818181818,1936.97636363636,2008.89818181818,1966.30909090909,2155.27272727273,2178.80909090909,2178.32545454545,1880.24909090909,1930.49454545455,1818.69454545455,1770.22181818182,1705.22363636364
2036.16,2170.33818181818,1542.24181818182,2151.88181818182,1611.53454545455,1901.91818181818,1933.23818181818,1935.50363636364,1985.74,1941.03454545455,2125.57636363636,2171.54181818182,2163.62727272727,1897.44363636364,1979.08363636364,1850.86181818182,1777.32909090909,1750.99454545455
2084.17090909091,2152.93090909091,1504.39272727273,2123.11818181818,1652.55636363636,1828.85090909091,1942.93272727273,1924.27636363636,1941.98,1964.55818181818,2147.81818181818,2173.57454545455,2158.92909090909,1867.15818181818,1967.62545454545,1812.73090909091,1713.26909090909,1787.38909090909
2007.07636363636,2144.53272727273,1466.65636363636,2120.32181818182,1671.08727272727,1899.89454545455,1908.79636363636,1922.05636363636,2034.03272727273,1938.06727272727,2130.88363636364,2200.49636363636,2177.39454545455,1948.24909090909,1990.29818181818,1823.77272727273,1776.75454545455,1772.84909090909
2036.71454545455,2177.31454545455,1573.13454545455,2159.90909090909,1556.15454545455,1892.12363636364,1944.23272727273,1921.52727272727,2035.76909090909,2039.77272727273,2129.94181818182,2147.30545454545,2230.68909090909,1919.42363636364,1936.22363636364,1859.87090909091,1765.26,1727.68727272727
2051.37636363636,2172.56363636364,1512.11818181818,2138.51454545455,1637.34545454545,1855.21818181818,1911.97090909091,1969.91818181818,2014.85636363636,2016.35454545455,2143.67272727273,2161.34363636364,2171.8,1938.06181818182,1948.42909090909,1858.18181818182,1762.58,1737.47090909091
1990.97272727273,2152.31818181818,1495.36909090909,2148.64181818182,1592.82,1902.36181818182,1926.96545454545,1956.16909090909,2025.33090909091,1943.87272727273,2166.35090909091,2169.82545454545,2187.63090909091,1921.80727272727,1981.81454545455,1803.20181818182,1785.61272727273,1751.95636363636
2043.89818181818,2190.75818181818,1529.53272727273,2104.45636363636,1597.36909090909,1905.01818181818,1837.74363636364,1945.83090909091,1986.56363636364,1995.79636363636,2116.60181818182,2167.40545454545,2173.12,1866.74,2007.38,1866.98363636364,1745.88545454545,1755.33272727273
2001.15636363636,2121.15636363636,1473.25272727273,2149.28,1608.03454545455,1877.47272727273,1916.78909090909,1929.40363636364,1983.86,1980.52363636364,2132.46181818182,2131.17818181818,2203.06363636364,1929.54363636364,1936.04363636364,1870.15272727273,1734.36,1783.60545454545
2002.73818181818,2162.30545454545,1499.82909090909,2142.38545454545,1574.80181818182,1901.97454545455,1901.09090909091,1885.29818181818,2025.78181818182,1985.80545454545,2163.48727272727,2175.43454545455,2206.52727272727,1925.73818181818,1983.80909090909,1842.26727272727,1742.30181818182,1729.86363636364
2062.51636363636,2171.76545454545,1490.10363636364,2147.10909090909,1582.72363636364,1863.89090909091,1945.55272727273,1917.96,2037.78181818182,2071.45454545455,2137.82181818182,2168.79272727273,2214.44,1868.70545454545,2007.33454545455,1836.96727272727,1775.73454545455,1745.37454545455
2009.80181818182,2173.65818181818,1524.30909090909,2121.42181818182,1589.77636363636,1815.42909090909,1909.76727272727,1923.33090909091,2019.72727272727,2000.95454545455,2121.13272727273,2175.2,2191.54545454545,1886.74363636364,1987.16909090909,1879.12,1712.37272727273,1657.52181818182
1965.84181818182,2163.89272727273,1540.19818181818,2099.73090909091,1583.51454545455,1844.85636363636,1927.72,1917.91636363636,1988.11636363636,1978.26909090909,2116.47636363636,2143.14545454545,2187.92909090909,1866.97272727273,1984.93090909091,1807.10545454545,1804.64909090909,1743.31636363636
2013.51272727273,2131.69454545455,1498.44181818182,2157.09636363636,1603.48909090909,1904.7,1924.25272727273,1925.41636363636,2026.65454545455,1950.56727272727,2139.85636363636,2160.06363636364,2223.92,1902.97090909091,2006.23818181818,1857.27090909091,1786.83636363636,1718.22
2012.61454545455,2147.06545454545,1578.51272727273,2088.78545454545,1536.10545454545,1917.95454545455,1896.72363636364,1943.34545454545,2020.31818181818,1950.19636363636,2140.41090909091,2121.54181818182,2172.79090909091,1890.12,1995.17636363636,1911.49272727273,1766.68909090909,1734.61636363636
2034.45636363636,2178.76363636364,1503.54,2172.32363636364,1555.54363636364,1900.5,1896.14363636364,1938.03818181818,2003.92727272727,2006.42727272727,2150.50727272727,2133.41272727273,2190.09818181818,1897.62363636364,1972.71272727273,1801.29636363636,1820.20545454545,1763.74727272727
2016.97636363636,2217.78909090909,1555.50545454545,2082.38363636364,1602.77090909091,1884.20909090909,1868.15636363636,1953.08545454545,1981.79636363636,1984.55090909091,2164.43636363636,2132.48181818182,2151.41818181818,1830.14,2014.86363636364,1861.69090909091,1756.85636363636,1781.72727272727
2009.45636363636,2224.06,1568.31636363636,2107.07090909091,1579.33272727273,1901.49090909091,1926.35636363636,1986.31636363636,1991.55454545455,1973.96,2089.26727272727,2109.27818181818,2183.78545454545,1865.84181818182,2001.34,1875.02363636364,1772.14545454545,1721.51818181818
2055.58181818182,2166.44727272727,1516.8,2107.42363636364,1585.26,1910.94,1923.40545454545,1874.98727272727,1997.42363636364,2000.19636363636,2142.98181818182,2131.90727272727,2195.36363636364,1866.59636363636,1966.59090909091,1840.41454545455,1817.94909090909,1753.52909090909
2022.09090909091,2171.36,1537.92181818182,2122.63454545455,1617.02181818182,1857.86727272727,1940.99454545455,1909.24363636364,2000.29636363636,1970.28909090909,2140.23090909091,2141.52181818182,2231.49090909091,1858.19272727273,2039.11272727273,1844.15272727273,1732.58363636364,1705.63090909091
1978.20727272727,2180.36909090909,1527.54727272727,2142.00181818182,1599.65454545455,1881.92727272727,1890.56727272727,1926.50909090909,2007.01090909091,1954.46727272727,2122.08363636364,2095.95818181818,2199.31272727273,1917.86909090909,1993.24909090909,1890.04181818182,1714.73636363636,1712.06181818182
2047.12,2163.42909090909,1529.11818181818,2144.27090909091,1589.66181818182,1873.90727272727,1871.35090909091,1889.40181818182,1991.88727272727,1930.18727272727,2144.45636363636,2129.39454545455,2232.29090909091,1911.93818181818,1990.71090909091,1862.10545454545,1762.72727272727,1765.60363636364
2007.51636363636,2171.38909090909,1514.73636363636,2111.81636363636,1620.94363636364,1921.54,1892.15818181818,1949.51272727273,2011.21272727273,1989.49636363636,2119.56,2176.00545454545,2174.69636363636,1909.82,1954.06909090909,1837.42727272727,1752.96181818182,1714.39272727273
2008.98363636364,2150.86363636364,1534.50181818182,2100.78181818182,1576.75636363636,1852.48909090909,1927.10181818182,1938.52545454545,2001.28545454545,1990.20727272727,2111.26363636364,2115.29818181818,2157.74545454545,1894.65090909091,1967.66909090909,1855.72,1768.45090909091,1764.33272727273
1998.98363636364,2190.64545454545,1537.63454545455,2156.49818181818,1573.10727272727,1919.86363636364,1939.00909090909,1918.28363636364,1997.32909090909,1998.96909090909,2096.77454545455,2159.12909090909,2179.54727272727,1927.8,2004.80545454545,1830.64909090909,1739.67090909091,1706.90363636364
2058.49636363636,2132.61818181818,1447.44909090909,2097.33818181818,1570.51090909091,1957.54181818182,1887.23272727273,1894.01454545455,1960.58363636364,2000.64727272727,2154.09272727273,2149.55818181818,2198.48363636364,1936.94363636364,1972.96,1833.23818181818,1749.74181818182,1752.76545454545
2031.56,2153.04181818182,1554.14,2135.80545454545,1669.87818181818,1838.30363636364,1922.84727272727,1946.76727272727,2026.32545454545,1919.38181818182,2125.82,2122.78909090909,2155.27636363636,1896.48545454545,1977.65090909091,1904.66909090909,1754.66363636364,1747.20181818182
1976.94363636364,2148.86181818182,1525.71272727273,2140.90181818182,1545.69636363636,1921.96181818182,1858.75090909091,1945.9,1997.42,1972.31636363636,2169.74,2141.49272727273,2187.29090909091,1890.55272727273,2010.28181818182,1796.66727272727,1824.38181818182,1766.21272727273
2008.66181818182,2177.22,1480.39454545455,2170.31272727273,1630.09090909091,1898.68363636364,1889.74909090909,1895.94363636364,1998.92909090909,2006.00181818182,2169.76909090909,2180.1,2180.90545454545,1869.14727272727,2010.38545454545,1860.16545454545,1722.97090909091,1715.88363636364
2014.48909090909,2143.00727272727,1514.35272727273,2123.96545454545,1572.85454545455,1878.64181818182,1942.44909090909,1880.06545454545,1982.49636363636,1948.02363636364,2179.94727272727,2129.71818181818,2191.98545454545,1904.07272727273,1991.11272727273,1911.62545454545,1789.87818181818,1713.50181818182
2009.24,2213.2,1502.59454545455,2087.05454545455,1542.50545454545,1887.46,1911.02,1888.48727272727,2001.04181818182,1951.66363636364,2146.37636363636,2145.34727272727,2206.18,1929.87636363636,1991.66181818182,1876.37272727273,1782.36727272727,1759.27454545455
2022.12181818182,2165.86363636364,1537.75636363636,2133.29454545455,1655.56727272727,1870.07272727273,1871.62363636364,1903.94727272727,2084.35090909091,2028.02545454545,2125.92181818182,2153.19090909091,2244.80909090909,1873.00727272727,1994.17454545455,1807.20181818182,1791.26545454545,1710.26
2019.01636363636,2203.48,1470.88181818182,2119.63818181818,1620.77090909091,1915.9,1889.84,1911.22181818182,2014.68545454545,1997.41636363636,2127.09090909091,2182.87272727273,2176.93090909091,1877.67272727273,1920.33818181818,1868.91090909091,1719.07818181818,1761.28
1997.69454545455,2195.17272727273,1508.10727272727,2122.98363636364,1634.61090909091,1899.36545454545,1914.30545454545,1983.45272727273,2039.20909090909,1954.58,2141.03272727273,2146.57454545455,2200.11818181818,1865.28727272727,1965.07090909091,1909.83272727273,1788.05818181818,1685.01818181818
2028.74727272727,2132.87818181818,1522.42,2044.84727272727,1611.95090909091,1897.65454545455,1933.53090909091,1898.4,2014.46181818182,1990.09454545455,2078.66545454545,2143.16545454545,2153.38363636364,1893.61818181818,1965.02909090909,1848.81636363636,1733.19818181818,1782.01636363636
2031.25272727273,2180.63454545455,1533.99090909091,2139.99454545455,1661.76545454545,1857.24363636364,1882.01090909091,1930.92181818182,2012.35636363636,1982.45090909091,2144.24,2164.94363636364,2204.21818181818,1915.9,1987.52181818182,1828.20727272727,1799.2,1724.7
2015.63818181818,2185.50909090909,1535.11090909091,2137.29272727273,1596.11272727273,1867.11454545455,1873.95818181818,1889.36545454545,2028.96181818182,1978.14727272727,2120.04727272727,2152.70545454545,2199.23090909091,1866.40909090909,1961.80363636364,1853.33454545455,1731.23090909091,1712.18909090909
2033.87636363636,2147.50545454545,1531.17636363636,2063.23636363636,1614.05272727273,1857.09818181818,1826.80909090909,1889.52727272727,2009.76545454545,2012.19818181818,2180.77454545455,2161.47272727273,2210.36181818182,1957.26,2025.01454545455,1879.30727272727,1829.56545454545,1765.73090909091
2054.46363636364,2219.48545454545,1586.50727272727,2196.55454545455,1618.21272727273,1852.47090909091,1902.54909090909,1945.85454545455,1975.03636363636,1984.58545454545,2115.76545454545,2157.37454545455,2193.57636363636,1910.87272727273,2006.36,1818.25454545455,1787.15090909091,1751.72363636364
2010.75818181818,2143.49818181818,1582.75454545455,2148.36181818182,1588.12,1876.76909090909,1938.71818181818,1902.58363636364,2009.58545454545,1973.94181818182,2152.56727272727,2139.77818181818,2208.07272727273,1828.91454545455,1962.72545454545,1825.29818181818,1777.01454545455,1713.51636363636
2013.44363636364,2158.04909090909,1567.97636363636,2156.38,1619.65454545455,1831.87272727273,1932.26,1873.53818181818,2003.39090909091,1929.90363636364,2132.29090909091,2156.91636363636,2196.03272727273,1848.41272727273,1967.1,1807.75272727273,1802.18909090909,1779.68181818182
2087.66181818182,2136.90909090909,1558.95636363636,2130.80363636364,1608.73454545455,1893.77272727273,1943.30363636364,1919.89636363636,1944.18,1938.47818181818,2136.61272727273,2111.55454545455,2181.93090909091,1961.58727272727,1980.93818181818,1861.04181818182,1749.94909090909,1731.84545454545
2041.57454545455,2158.62,1557.08909090909,2128.90909090909,1619.71272727273,1931.49636363636,1931.64363636364,1886.42909090909,1985.86,1944.41090909091,2100.23272727273,2128.62363636364,2150.46363636364,1947.78363636364,2036.90909090909,1833.99636363636,1702.03272727273,1756.77090909091
2080.63454545455,2204.98909090909,1507.38,2114.9,1636.78,1829.40545454545,1902.77818181818,1927.11636363636,1966.60363636364,1996.79454545455,2168.91454545455,2122.1,2183.28545454545,1878.09090909091,2004.71636363636,1919.83090909091,1776.28545454545,1701.24
1984.14909090909,2151.15636363636,1517.82,2104.35636363636,1566.34909090909,1916.26727272727,1884.29272727273,1914.11636363636,2015.39636363636,1942.68363636364,2126.64181818182,2143.69818181818,2188.66545454545,1917.25818181818,1969.45636363636,1851,1797.96,1699.47818181818
2023.90909090909,2188.59090909091,1532.57818181818,2155.45818181818,1606.17272727273,1878.10181818182,1871.76545454545,1942.61636363636,1992.69090909091,1995.83636363636,2136.75272727273,2177.47090909091,2198.76727272727,1894.42909090909,1982.87454545455,1814.13636363636,1706.47272727273,1766.98545454545
2024.64,2210.96727272727,1525.62727272727,2063.80727272727,1596.10909090909,1939.31272727273,1917.40545454545,1902.28363636364,1994.79636363636,1992.25454545455,2119.04363636364,2152.73636363636,2176.55818181818,1874.11454545455,1997.84181818182,1842.52363636364,1808.72363636364,1708.8
2036.02,2192.92545454545,1500.88545454545,2169.97090909091,1588.91272727273,1887.22363636364,1912.73090909091,1965.77818181818,2026.15272727273,1946.04,2129.77272727273,2142.88363636364,2134.34545454545,1837.76181818182,1966.04545454545,1845.69272727273,1739.95818181818,1769.6
1996.96545454545,2211.26909090909,1589.65636363636,2086.49272727273,1625.19090909091,1885.54727272727,1893.34,1917.93090909091,1994.68545454545,1968.37090909091,2157.09090909091,2186.68727272727,2206.91818181818,1896.05636363636,1983.48,1830.28727272727,1714.40363636364,1710.10909090909
2026.99454545455,2161.76,1523.69818181818,2125.59090909091,1523.56545454545,1904.58545454545,1877.36,1920.43636363636,2009.09636363636,1986.45454545455,2166.55818181818,2181.10363636364,2238.01818181818,1916.38363636364,1950.96363636364,1839.46181818182,1743.80909090909,1752.78727272727
2023.61272727273,2188.63454545455,1514.85272727273,2121.11454545455,1592.53636363636,1881.32181818182,1854.50909090909,1934.88909090909,1991.80909090909,1973.09090909091,2151.04363636364,2169.36545454545,2165.78363636364,1918.82727272727,1963.50363636364,1901.22181818182,1710.34363636364,1766.63272727273
2029.69272727273,2178.46727272727,1546.31636363636,2134.92727272727,1619.48545454545,1926.65636363636,1913.95636363636,1980.80181818182,2067.49454545455,1954.63818181818,2109.56363636364,2135.03636363636,2204.96363636364,1855.34181818182,1979.18181818182,1827.60363636364,1752.13636363636,1721.15636363636
2011.43090909091,2179.92545454545,1515.04545454545,2158.05272727273,1596.08181818182,1899.19636363636,1873.36909090909,1970.61272727273,1989.71636363636,1984.55636363636,2132.78,2162.05818181818,2176.57272727273,1921.87818181818,1963.08363636364,1884.31454545455,1738.44727272727,1774.44181818182
1992.44727272727,2155.07636363636,1562.59272727273,2156.95636363636,1636.55818181818,1862.19090909091,1901.41818181818,1941.41818181818,2008.37818181818,1966.74363636364,2138.73636363636,2157.55272727273,2190.32,1870.54,2016.93818181818,1873.94545454545,1746.68363636364,1784.43272727273
2022.56363636364,2178.41636363636,1492.50363636364,2154.66181818182,1587.52363636364,1892.3,1943.96181818182,1898.36363636364,1982.27272727273,1953.95454545455,2137.63818181818,2168.34,2191.01090909091,1868.02181818182,1998.92545454545,1853.49818181818,1739.21272727273,1645.29272727273
1992.61818181818,2129.73090909091,1474.38727272727,2120.80909090909,1612.72,1810.12363636364,1917.13636363636,1902.16909090909,2035.14727272727,1945.75272727273,2107.46,2161.29818181818,2168.45454545455,1890.70545454545,1975.95818181818,1820.98727272727,1798.48363636364,1767.3
2111.60545454545,2184.04181818182,1473.16,2133.85818181818,1644.66,1846.58909090909,1919.77090909091,1873.03636363636,2013.02,1943.91272727273,2152.90545454545,2154.31454545455,2193.03272727273,1866.62545454545,2026.13636363636,1816.28363636364,1746.44,1759.55272727273
2044.86909090909,2166.14363636364,1514.59090909091,2202.83090909091,1588.16181818182,1868.01090909091,1915.16,1926.97818181818,1972.40545454545,1987.31454545455,2123.83272727273,2115.34545454545,2184.50363636364,1943.14181818182,1968.73272727273,1814.45636363636,1752.08545454545,1798.20363636364
2000.47090909091,2127.32,1491.37818181818,2118.13454545455,1605.52181818182,1897.61454545455,1904.53272727273,1918.41818181818,2020.79090909091,1976.04545454545,2144.52181818182,2142.21636363636,2185.93272727273,1943.58,1983.14545454545,1890.76181818182,1773.89272727273,1764.18545454545
2057.96,2146.48,1546.62181818182,2168.62727272727,1615.67272727273,1849.34909090909,1913.16909090909,1974.52,2023.96181818182,1968.51818181818,2115.58909090909,2164.65818181818,2160.38181818182,1924.76909090909,1984.59818181818,1823.74,1776.60181818182,1788.63272727273
2050.72181818182,2187.91090909091,1486.84181818182,2135.76545454545,1587.60363636364,1871.71818181818,1887.48,1945.89454545455,1990.98,1865.08545454545,2171.54545454545,2170.51272727273,2161.66545454545,1899.84545454545,2016.84363636364,1853.24727272727,1740.88363636364,1720.96545454545
2010.61272727273,2183.72727272727,1502.26545454545,2114.47818181818,1604.85454545455,1873.23636363636,1954.12909090909,1888.78545454545,1931.32,1956.66545454545,2139.85272727273,2117.06909090909,2182.19636363636,1906.99272727273,1946.58363636364,1846.64727272727,1717.17636363636,1726.66727272727
2048.98181818182,2183.89272727273,1501.49636363636,2167.19636363636,1576.41636363636,1891.22,1943.13090909091,1913.40363636364,2029.65454545455,1954.89454545455,2160.78,2142.57636363636,2176.92363636364,1920.10727272727,1995.20727272727,1852.66181818182,1698.22545454545,1651.82545454545
2027.24,2215.97454545455,1528.32181818182,2133.48909090909,1630.40181818182,1922.33818181818,1885.62727272727,1941.70181818182,2000.19454545455,1970.44545454545,2137.72727272727,2177.05636363636,2136.12545454545,1839.51636363636,1974.50545454545,1818.37272727273,1729.13272727273,1769.85090909091
2054.98181818182,2160.28545454545,1465.98545454545,2118.68,1615.59454545455,1820.59636363636,1904.83636363636,1946.16909090909,2043.00363636364,1933.67272727273,2133.17090909091,2148.89454545455,2175.91090909091,1913.93272727273,1980.16181818182,1822.58545454545,1785.21636363636,1741.02
2010.40363636364,2166.02181818182,1512.01090909091,2132.46909090909,1595.14181818182,1867.73090909091,1907.63818181818,1924.03818181818,2021.23818181818,1944.65272727273,2193.00363636364,2156.07090909091,2179.28545454545,1901.75636363636,1962.04545454545,1867.85636363636,1744.87272727273,1740.65090909091
2033.63818181818,2147.02909090909,1482.86,2163.28363636364,1605.04,1882.51818181818,1900.17636363636,1961.45454545455,2047.14363636364,1925.48363636364,2135.28363636364,2156.28,2209.94363636364,1868.31818181818,1990.50363636364,1823.70181818182,1778.72909090909,1756.69090909091
2000.35454545455,2174.13818181818,1473.04727272727,2100.56545454545,1608.25818181818,1869.57636363636,1906.82727272727,1910.26545454545,1976.66727272727,1958.58727272727,2129.25818181818,2132.78181818182,2176.27272727273,1876.76363636364,2035.46909090909,1887.18727272727,1758.11272727273,1724.43636363636
1970.21636363636,2184.97636363636,1523.7,2134.42363636364,1624.02363636364,1929.89454545455,1929.91272727273,1930.53272727273,2020.26727272727,1926.75636363636,2111.25636363636,2199.24545454545,2175.69272727273,1862.44,1975.32727272727,1793.59090909091,1768.71818181818,1753.01636363636
1986.40363636364,2126.83636363636,1528.12727272727,2093.06363636364,1637.77090909091,1878.00181818182,1902.87454545455,1936.70727272727,1993.89454545455,1939.69090909091,2104.44727272727,2175.70181818182,2195.54545454545,1895.12181818182,1938.81636363636,1821.51454545455,1740.23090909091,1712.99636363636
2009.37636363636,2162.69272727273,1493.06363636364,2140.82181818182,1614.48363636364,1848.68,1902.92363636364,1934.43090909091,1998.13090909091,1984.81090909091,2105.38,2151.33272727273,2177.12181818182,1894.48363636364,1994.68,1883.59272727273,1744.81272727273,1732.90363636364
2037.18909090909,2198.99818181818,1538.85818181818,2093.75454545455,1592.52545454545,1856.84,1908.67454545455,1908.61636363636,1987.65818181818,1946.88727272727,2117.35272727273,2104.58727272727,2213.33818181818,1922.64727272727,1969.33636363636,1845.30363636364,1759.60181818182,1664.97272727273
